,ID,Dept,Number
,44614,CPSC,313
,44623,PHIL,435
,44623,EECE,309
,44623,EECE,315
,44623,EECE,320
,44623,EECE,353
,44623,CPSC,304
,44623,EECE,310
,44623,EECE,381
,44623,EECE,450
,44623,EECE,419
,44623,CPSC,322
,44623,EECE,412
,44623,EECE,416
,44623,APSC,450
,44623,CPSC,404
,44623,EECE,443
,44625,STAT,302
,44625,ENGL,301
,44625,STAT,305
,44625,CPSC,310
,44640,CHIN,383
,44640,CHIN,334
,44640,ECON,345
,44640,ECON,356
,44640,ECON,301
,44640,ECON,301
,44640,ECON,302
,44640,ASTR,310
,44640,ASTR,311
,44640,ECON,326
,44640,EOSC,311
,44640,ECON,355
,44640,PHIL,433
,44640,PHIL,435
,44640,ASIA,353
,44640,CHIN,473
,44640,CPSC,301
,44640,STAT,305
,44640,EOSC,326
,44640,FIST,332
,44640,GEOG,350
,44648,BIOC,302
,44648,MICB,300
,44648,MICB,302
,44648,MICB,306
,44648,MICB,322
,44648,BIOL,335
,44648,MICB,323
,44648,MICB,324
,44648,MATH,302
,44648,MATH,317
,44648,PHYS,315
,44648,PHYS,301
,44648,PHYS,304
,44648,PHYS,309
,44648,PHYS,348
,44648,MATH,316
,44648,PHYS,400
,44648,PHYS,409
,44648,PHYS,473
,44648,MATH,316
,44648,CPSC,304
,44648,CPSC,313
,44648,CPSC,314
,44648,CPSC,320
,44648,EOSC,352
,44648,CPSC,322
,44648,CPSC,404
,44648,CPSC,420
,44648,CPSC,425
,44648,EOSC,340
,44648,CPSC,310
,44648,PSYC,314
,44648,EOSC,326
,44675,CAPS,391
,44675,EOSC,340
,44675,EOSC,372
,44675,SCIE,300
,44675,BIOC,302
,44675,CPSC,301
,44675,CAPS,391
,44675,EOSC,326
,44721,MATH,317
,44721,COMM,329
,44721,COMM,457
,44721,MATH,302
,44721,COMM,465
,44721,CPSC,310
,44721,CPSC,313
,44721,CPSC,317
,44721,CPSC,320
,44721,COMM,473
,44721,COMM,493
,44721,CPSC,311
,44721,COMM,458
,44721,CPSC,304
,44721,CPSC,411
,44721,CPSC,420
,44721,CPSC,425
,44723,BIOC,301
,44723,BIOC,303
,44723,CHEM,315
,44723,BIOC,304
,44723,BIOL,335
,44723,CHEM,305
,44723,BIOC,402
,44723,BIOC,410
,44723,CHEM,313
,44723,CPSC,310
,44723,MICB,405
,44723,BIOC,403
,44723,BIOC,450
,44723,CHEM,335
,44723,CPSC,304
,44723,CPSC,320
,44738,CPSC,303
,44738,MATH,316
,44738,PHIL,320
,44738,MATH,316
,44738,MATH,307
,44738,MATH,302
,44738,MATH,317
,44738,CPSC,320
,44738,CPSC,322
,44738,MATH,300
,44738,CPSC,304
,44741,COMM,391
,44741,COMM,438
,44741,COMM,486
,44741,CPSC,304
,44741,CPSC,310
,44741,COMM,392
,44741,COMM,399
,44741,COMM,486
,44741,CPSC,320
,44741,COMM,335
,44741,COMM,393
,44741,COMM,395
,44741,CPSC,344
,44741,CPSC,410
,44741,ADHE,330
,44741,COMM,390
,44741,COMM,394
,44741,COMM,436
,44741,CPSC,322
,44741,CPSC,404
,44775,PSYC,309
,44775,CPSC,320
,44802,MATH,340
,44802,CPSC,304
,44802,CPSC,313
,44802,CPSC,310
,44802,CPSC,317
,44802,CPSC,314
,44802,CPSC,320
,44802,CPSC,340
,44802,CPSC,410
,44802,CPSC,448
,44802,CPSC,319
,44802,CPSC,416
,44802,CPSC,425
,44802,MUSC,328
,44802,ECON,345
,44802,MUSC,326
,44811,CHEM,330
,44811,BIOL,335
,44811,CHEM,311
,44811,CHEM,333
,44811,BIOC,302
,44811,BIOL,300
,44811,BIOL,360
,44811,BIOC,402
,44811,BIOL,331
,44811,BIOL,347
,44811,BIOL,361
,44811,BIOC,435
,44811,BIOL,304
,44811,BIOL,362
,44811,BIOL,463
,44811,MEDG,420
,44811,MICB,409
,44811,BIOC,303
,44811,BIOL,449
,44811,BIOL,334
,44811,BIOL,437
,44811,BIOL,447
,44811,ISCI,320
,44811,PHIL,433
,44811,MATH,317
,44811,STAT,302
,44811,ZOOL,549
,44811,STAT,306
,44811,CPSC,320
,44832,COMM,391
,44832,ECON,302
,44832,COMM,392
,44832,ECON,345
,44832,COMM,394
,44832,COMM,438
,44832,CPSC,310
,44832,COMM,335
,44832,COMM,393
,44832,COMM,436
,44832,COMM,438
,44832,CPSC,310
,44832,COMM,482
,44832,COMM,486
,44832,COMM,486
,44840,ECON,310
,44840,EECE,320
,44840,EECE,353
,44840,APSC,450
,44840,EECE,310
,44840,EECE,315
,44840,EECE,369
,44840,EECE,375
,44840,EECE,450
,44840,CPSC,304
,44840,EECE,411
,44840,EECE,419
,44840,EECE,456
,44840,EECE,476
,44840,EECE,417
,44840,EECE,478
,44840,EECE,494
,44840,EECE,496
,44869,EECE,355
,44869,EECE,363
,44869,MECH,306
,44869,MECH,360
,44869,MECH,364
,44869,EECE,314
,44869,EECE,376
,44869,MECH,325
,44869,MECH,326
,44869,MECH,328
,44869,MECH,366
,44869,EECE,450
,44869,PHIL,435
,44869,MECH,458
,44869,APSC,450
,44869,MECH,392
,44869,MECH,405
,44869,MECH,420
,44869,MECH,467
,44869,MECH,375
,44869,MECH,421
,44869,MECH,423
,44869,CPSC,310
,44877,CPSC,314
,44877,CPSC,322
,44877,MATH,317
,44877,CPSC,310
,44877,CPSC,313
,44877,CPSC,317
,44877,CPSC,320
,44877,CPSC,416
,44877,CPSC,425
,44877,ENGL,311
,44877,ENGL,470
,44880,PSYC,304
,44880,PSYC,315
,44880,PSYC,314
,44880,CHEM,309
,44880,MICB,302
,44880,MICB,306
,44880,MICB,403
,44880,BIOL,300
,44880,BIOL,334
,44880,CHEM,302
,44880,CHEM,410
,44880,PSYC,305
,44880,PSYC,331
,44880,BIOL,335
,44880,BIOC,300
,44880,BIOL,436
,44880,CHEM,301
,44880,CHEM,309
,44880,BIOL,336
,44880,BIOL,435
,44880,BIOL,463
,44880,MATH,317
,44880,CPSC,310
,44880,CPSC,314
,44880,CPSC,320
,44880,CPSC,322
,44880,CPSC,304
,44880,ENGL,301
,44880,BIOL,301
,44880,CPSC,313
,44880,CPSC,404
,44880,CPSC,410
,44880,BIOL,321
,44880,BIOL,361
,44880,CPSC,445
,44881,MATH,302
,44881,EECE,309
,44881,EECE,315
,44881,EECE,320
,44881,CPSC,304
,44881,EECE,353
,44881,EECE,381
,44881,EECE,416
,44881,PHYS,333
,44889,SCIE,300
,44889,CPSC,310
,44915,EOSC,340
,44915,CPSC,304
,44936,EECE,320
,44936,CPSC,310
,44936,CPSC,304
,44936,CPSC,311
,44936,CPSC,320
,44936,CPSC,410
,44936,ECON,310
,44936,CPSC,313
,44936,CPSC,319
,44936,CPSC,411
,44936,STAT,302
,44936,CPSC,322
,44936,CPSC,420
,44936,ECON,311
,44936,ENGL,330
,44936,ENGL,301
,44945,KIN,343
,44945,MICB,301
,44945,MICB,302
,44945,MICB,306
,44945,MICB,322
,44945,BIOC,302
,44945,CLST,301
,44945,CPSC,301
,44945,MICB,308
,44945,MICB,323
,44945,MICB,325
,44947,BIOL,360
,44947,BIOL,300
,44947,BIOL,304
,44947,BIOL,334
,44947,BIOL,361
,44947,BIOC,302
,44947,BIOL,335
,44947,BIOL,362
,44947,ANAT,390
,44947,BIOL,328
,44947,BIOL,433
,44947,FNH,330
,44947,CHEM,302
,44947,MICB,325
,44947,MICB,418
,44947,PHIL,322
,44947,MICB,301
,44947,MICB,302
,44947,MICB,306
,44947,MICB,322
,44947,MICB,424
,44947,CHBE,381
,44947,MICB,308
,44947,MICB,323
,44947,MICB,425
,44947,PHIL,433
,44947,MICB,448
,44947,BIOC,402
,44947,MICB,405
,44947,MICB,447
,44947,BIOC,403
,44947,CPSC,301
,44947,MICB,401
,44949,CLST,301
,44949,ANAT,390
,44949,BIOL,342
,44949,SCIE,300
,44949,CHEM,302
,44949,CHEM,341
,44949,CPSC,301
,44949,EOSC,340
,44949,BIOL,331
,44949,CHEM,301
,44949,EOSC,326
,44949,EOSC,372
,44949,SPAN,301
,44949,BIOL,310
,44949,CAPS,391
,44949,CHEM,315
,44949,PHIL,433
,44991,FMST,316
,44991,PSYC,333
,44991,COGS,300
,44991,PHIL,340
,44991,PHIL,451
,44991,PSYC,304
,44991,PSYC,304
,44991,FREN,348
,44991,POLI,348
,44991,PSYC,315
,44991,PSYC,365
,44991,PSYC,462
,44991,COGS,401
,44991,FNH,355
,44991,PHIL,441
,44991,COGS,402
,44991,PHIL,425
,44991,PSYC,465
,44991,PHIL,349
,44991,PHIL,433
,44991,PHIL,349
,44991,PHIL,433
,44991,PHIL,426
,44991,PHIL,349
,44991,CPSC,304
,44991,CPSC,310
,44991,CPSC,313
,44991,CPSC,317
,44991,CPSC,319
,44991,CPSC,320
,44991,CPSC,416
,44991,CPSC,448
,45044,EECE,353
,45044,EECE,309
,45044,EECE,320
,45044,CPSC,304
,45044,EECE,310
,45044,EECE,315
,45044,CPSC,322
,45044,EECE,450
,45044,EECE,419
,45044,APSC,450
,45044,CPSC,421
,45044,EECE,358
,45044,EECE,443
,45044,EECE,381
,45044,EECE,411
,45044,EECE,416
,45049,CLST,319
,45049,CENS,303
,45049,MATH,317
,45049,SOCI,430
,45049,RELG,314
,45049,MATH,300
,45049,MATH,302
,45049,MATH,316
,45049,NEST,301
,45049,MATH,307
,45049,MATH,340
,45049,EOSC,310
,45049,CPSC,302
,45049,MATH,308
,45049,MATH,303
,45049,MATH,442
,45049,STAT,305
,45060,MATH,316
,45060,ECON,301
,45060,MATH,300
,45060,MATH,317
,45060,ECON,302
,45060,ECON,356
,45060,MATH,302
,45060,MATH,400
,45060,ECON,303
,45060,ECON,326
,45060,MATH,307
,45060,CPSC,311
,45060,MATH,308
,45060,ECON,345
,45060,ECON,490
,45060,MATH,310
,45060,MATH,340
,45075,BIOC,302
,45075,MICB,301
,45075,MICB,302
,45075,MICB,306
,45075,MICB,322
,45075,PSYC,331
,45075,MICB,401
,45075,MICB,402
,45075,MICB,405
,45075,MICB,408
,45075,MICB,424
,45075,CPSC,301
,45075,MICB,308
,45075,MICB,323
,45075,MICB,325
,45075,MICB,418
,45075,MICB,421
,45109,MUSC,403
,45109,PHIL,375
,45109,PHIL,315
,45109,PHIL,320
,45109,PHIL,321
,45109,PHIL,340
,45109,MATH,307
,45109,MATH,340
,45109,PHIL,322
,45109,PHIL,425
,45109,PHIL,450
,45109,MATH,312
,45109,MATH,302
,45109,ISCI,344
,45109,MATH,322
,45109,MATH,442
,45109,PHIL,314
,45109,PHIL,330
,45109,MATH,313
,45109,MATH,342
,45109,MATH,441
,45109,MATH,316
,45109,MATH,320
,45109,MATH,405
,45109,MATH,422
,45109,CPSC,311
,45109,CPSC,320
,45109,CPSC,340
,45109,CPSC,304
,45109,CPSC,322
,45109,CPSC,406
,45125,CHEM,315
,45125,EOSC,326
,45125,PHYS,330
,45125,SCIE,300
,45125,STAT,306
,45125,ASIA,360
,45125,BIOL,445
,45125,EOSC,340
,45125,STAT,302
,45125,PHYS,333
,45125,EOSC,355
,45125,EOSC,442
,45125,ISCI,422
,45125,STAT,300
,45125,BIOL,345
,45125,ENGL,468
,45125,LFS,400
,45125,PHYS,405
,45125,CLST,301
,45125,ENGL,301
,45125,PHYS,420
,45125,COGS,303
,45125,ISCI,344
,45125,CPSC,310
,45131,COMM,391
,45131,COMM,399
,45131,COMM,438
,45131,COMM,486
,45131,CPSC,310
,45131,CPSC,320
,45131,COMM,392
,45131,COMM,394
,45131,CPSC,304
,45131,CPSC,319
,45131,COMM,335
,45131,COMM,498
,45131,CPSC,322
,45131,CPSC,410
,45131,COMM,393
,45131,COMM,436
,45131,COMM,439
,45131,CPSC,404
,45163,IGEN,330
,45163,APSC,498
,45163,EECE,360
,45163,MECH,360
,45163,EECE,365
,45163,IGEN,430
,45163,APSC,450
,45163,CHBE,344
,45163,CIVL,305
,45163,CPSC,430
,45163,MECH,368
,45163,EECE,300
,45163,MECH,375
,45163,MECH,464
,45163,MINE,482
,45163,MTRL,340
,45163,EECE,450
,45164,COMM,392
,45164,COMM,391
,45164,COMM,335
,45164,COMM,393
,45164,COMM,399
,45164,COMM,390
,45164,COMM,438
,45164,CPSC,304
,45164,CPSC,430
,45164,COMM,394
,45164,COMM,436
,45164,COMM,439
,45164,COMM,336
,45164,COMM,491
,45164,CPSC,310
,45164,CPSC,317
,45164,COMM,486
,45164,CPSC,320
,45164,CPSC,322
,45164,CPSC,404
,45166,CPSC,310
,45166,CPSC,313
,45166,MATH,335
,45166,CPSC,322
,45166,STAT,300
,45166,CPSC,317
,45166,CPSC,320
,45166,ECON,311
,45166,ENGL,301
,45166,FRST,319
,45166,CPSC,320
,45166,FRST,319
,45197,CPSC,304
,45197,BIOL,301
,45197,CPSC,312
,45197,CPSC,322
,45197,BIOL,335
,45197,BIOL,336
,45197,CPSC,320
,45197,CPSC,313
,45197,CPSC,404
,45197,CPSC,421
,45197,BIOL,436
,45197,CPSC,310
,45197,CPSC,420
,45215,CLST,301
,45215,CAPS,301
,45215,BIOC,302
,45215,ISCI,330
,45215,KIN,389
,45215,ASTU,400
,45215,CAPS,391
,45215,CPSC,301
,45215,KIN,473
,45215,BIOL,300
,45215,ISCI,300
,45215,BIOL,325
,45215,ISCI,433
,45215,KIN,475
,45234,CPSC,310
,45234,CPSC,344
,45234,CPSC,304
,45234,CPSC,313
,45234,CPSC,322
,45252,MICB,306
,45252,COGS,300
,45252,COGS,303
,45252,ANAT,391
,45252,BMEG,456
,45252,COGS,401
,45252,CPSC,312
,45252,CPSC,320
,45252,BIOL,335
,45252,BIOC,402
,45252,BIOC,410
,45252,CPSC,430
,45252,MICB,405
,45252,PSYC,333
,45252,BIOC,421
,45252,COGS,402
,45252,CPSC,322
,45252,PHIL,451
,45252,PSYC,365
,45266,MATH,310
,45266,STAT,302
,45266,CPSC,302
,45266,CPSC,310
,45266,CPSC,320
,45282,RELG,415
,45282,BIOC,300
,45282,CHEM,301
,45282,EOSC,340
,45282,MICB,306
,45282,CHEM,315
,45282,CHEM,333
,45282,CHEM,341
,45282,RELG,321
,45282,SCIE,300
,45282,BIOL,342
,45282,EOSC,372
,45282,RELG,414
,45282,BIOC,302
,45282,CHEM,302
,45282,CPSC,301
,45282,ENGL,468
,45282,EOSC,373
,45282,EOSC,326
,45282,CAPS,390
,45282,CAPS,391
,45287,CPSC,310
,45287,CPSC,313
,45287,MATH,302
,45287,CPSC,304
,45287,CPSC,320
,45287,CPSC,313
,45287,CPSC,317
,45287,MATH,302
,45287,ASIA,355
,45287,ANTH,315
,45287,CPSC,344
,45287,CPSC,410
,45287,ANTH,403
,45287,CPSC,319
,45287,CPSC,404
,45287,CPSC,444
,45287,ASIA,354
,45287,GRSJ,300
,45302,ANAT,390
,45302,CHEM,304
,45302,CHEM,309
,45302,CHEM,312
,45302,CHEM,330
,45302,BIOC,300
,45302,CHEM,406
,45302,CHEM,411
,45302,CHEM,427
,45302,CLST,301
,45302,CHEM,310
,45302,CHEM,311
,45302,CHEM,333
,45302,CHEM,345
,45302,ANAT,391
,45302,CHEM,302
,45302,CHEM,341
,45302,CHEM,445
,45302,STAT,302
,45302,ENGL,301
,45302,STAT,305
,45302,CPSC,320
,45302,CPSC,304
,45302,CPSC,313
,45302,STAT,306
,45336,PHIL,323
,45336,PHIL,441
,45336,PHIL,462
,45336,CPSC,310
,45336,CPSC,313
,45336,CPSC,317
,45336,CPSC,320
,45336,CPSC,322
,45336,CPSC,344
,45336,CPSC,415
,45336,CPSC,418
,45336,EDCP,305
,45336,PHIL,321
,45343,BIOL,360
,45343,BIOC,302
,45343,BIOL,303
,45343,BIOL,334
,45343,BIOL,361
,45343,BIOL,335
,45343,BIOL,362
,45343,CLST,301
,45343,PSYC,314
,45343,BIOL,448
,45343,PSYC,304
,45343,BIOL,437
,45343,BIOL,448
,45343,BIOL,455
,45343,BIOL,463
,45343,PSYC,333
,45343,BIOL,336
,45343,BIOL,435
,45343,BIOL,442
,45343,PSYC,309
,45343,COGS,300
,45343,COGS,303
,45343,CPSC,310
,45344,LING,300
,45344,LING,452
,45344,LING,319
,45344,LING,445
,45344,LING,311
,45344,MATH,302
,45344,CPSC,312
,45344,CPSC,320
,45344,LING,305
,45344,LING,327
,45344,CPSC,304
,45344,CPSC,313
,45344,CPSC,314
,45344,CPSC,310
,45344,LING,448
,45344,MATH,302
,45344,CPSC,424
,45344,CPSC,425
,45344,LING,447
,45344,CPSC,311
,45344,CPSC,415
,45344,LING,313
,45370,COMM,391
,45370,COMM,392
,45370,COMM,399
,45370,COMM,370
,45370,COMM,371
,45370,COMM,390
,45370,MATH,302
,45370,COMM,374
,45370,COMM,394
,45370,COMM,486
,45370,COMM,377
,45370,COMM,498
,45370,MATH,305
,45370,MATH,316
,45370,STAT,300
,45370,COMM,393
,45370,COMM,477
,45370,CPSC,303
,45370,MATH,303
,45370,STAT,305
,45399,EECE,353
,45399,EECE,309
,45399,EECE,320
,45399,CPSC,304
,45399,CPSC,314
,45399,EECE,310
,45399,EECE,315
,45399,EECE,381
,45399,EECE,419
,45399,APSC,450
,45399,CPSC,340
,45399,EECE,358
,45399,EECE,443
,45399,EECE,411
,45399,EECE,416
,45399,EECE,450
,45407,ASIA,314
,45407,FRE,306
,45407,MATH,340
,45407,MATH,342
,45407,STAT,306
,45407,MATH,302
,45407,CPSC,304
,45407,CPSC,310
,45407,CPSC,313
,45407,CPSC,317
,45407,CPSC,320
,45407,CPSC,404
,45407,CPSC,417
,45407,CPSC,420
,45407,CPSC,490
,45407,ECON,356
,45428,MATH,307
,45428,ECON,301
,45428,MATH,302
,45428,MATH,316
,45428,STAT,306
,45428,MATH,303
,45428,MATH,340
,45428,STAT,305
,45428,CPSC,304
,45428,MATH,317
,45428,CPSC,322
,45428,MATH,300
,45428,MATH,442
,45428,STAT,450
,45428,CPSC,310
,45428,MATH,312
,45428,STAT,344
,45428,STAT,404
,45428,MATH,342
,45428,STAT,443
,45433,COGS,303
,45433,COMM,329
,45433,COMM,457
,45433,PHIL,321
,45433,PSYC,367
,45433,CHIN,483
,45433,COGS,300
,45433,PHIL,441
,45433,PSYC,309
,45433,CHIN,481
,45433,COGS,401
,45433,CPSC,310
,45433,PHIL,451
,45433,COGS,402
,45433,CPSC,304
,45433,CPSC,319
,45433,PSYC,365
,45444,CPSC,303
,45444,MATH,307
,45444,STAT,302
,45444,STAT,306
,45474,EECE,353
,45474,EECE,450
,45474,EECE,300
,45474,EECE,352
,45474,EECE,359
,45474,EECE,373
,45474,EECE,301
,45474,EECE,356
,45474,EECE,360
,45474,EECE,364
,45474,EECE,373
,45474,EECE,400
,45474,ECON,301
,45474,CPSC,430
,45474,EECE,401
,45474,EECE,402
,45474,EECE,403
,45474,EECE,479
,45474,APSC,440
,45474,APSC,450
,45474,EECE,460
,45474,EECE,481
,45474,EECE,488
,45474,MATH,302
,45491,CLST,301
,45491,STAT,302
,45491,IHHS,302
,45491,ASIA,330
,45491,ASIA,348
,45491,CPSC,310
,45491,CPSC,312
,45491,ADHE,330
,45491,ADHE,327
,45491,CPSC,304
,45491,CPSC,313
,45491,CPSC,319
,45491,CPSC,320
,45491,BIOC,302
,45534,SPAN,365
,45534,SPAN,358
,45534,GERM,300
,45534,CPSC,310
,45534,CPSC,320
,45534,CPSC,322
,45534,ECON,345
,45534,ECON,356
,45534,CPSC,304
,45534,CPSC,313
,45534,CPSC,314
,45534,CPSC,319
,45534,CPSC,404
,45534,CPSC,420
,45534,CPSC,425
,45534,ECON,317
,45552,PHIL,433
,45552,CPSC,304
,45552,CPSC,310
,45552,CPSC,313
,45552,STAT,302
,45552,CPSC,317
,45552,CPSC,319
,45552,CPSC,404
,45552,COMM,335
,45552,CPSC,311
,45552,CPSC,320
,45552,CPSC,415
,45552,CPSC,312
,45552,CPSC,344
,45552,CPSC,410
,45552,CPSC,415
,45552,CPSC,418
,45552,CPSC,421
,45552,CPSC,411
,45552,CPSC,416
,45552,CPSC,444
,45558,PHIL,320
,45558,CPSC,322
,45558,PSYC,304
,45558,COGS,300
,45558,CPSC,311
,45558,CPSC,312
,45558,PHIL,451
,45558,COGS,303
,45558,COGS,401
,45558,CPSC,304
,45558,CPSC,422
,45558,PSYC,365
,45558,CPSC,320
,45558,CPSC,340
,45558,PSYC,460
,45558,STAT,302
,45558,COGS,402
,45558,CPSC,425
,45558,PHIL,340
,45558,STAT,306
,45569,HIST,318
,45569,COGS,300
,45569,PSYC,309
,45569,PSYC,333
,45569,PHIL,321
,45569,PHIL,451
,45569,PSYC,365
,45569,PSYC,367
,45569,BIOL,445
,45569,BIOL,458
,45569,PSYC,361
,45569,PSYC,368
,45569,COGS,303
,45569,COGS,401
,45569,COGS,402
,45569,CPSC,430
,45569,PHIL,339
,45569,PHIL,441
,45569,EOSC,326
,45575,CPSC,304
,45575,CPSC,315
,45575,MATH,340
,45575,CPSC,310
,45575,CPSC,311
,45575,CPSC,320
,45575,ENGL,307
,45575,MATH,307
,45575,CPSC,322
,45575,CPSC,404
,45575,CPSC,425
,45575,GERM,301
,45575,PHIL,312
,45575,CPSC,314
,45575,CPSC,416
,45575,CPSC,430
,45575,MATH,307
,45575,ENGL,301
,45575,CIVL,316
,45575,CIVL,322
,45575,CIVL,331
,45575,CIVL,340
,45575,CIVL,400
,45575,CIVL,301
,45575,CIVL,311
,45575,CIVL,315
,45575,CIVL,320
,45575,CIVL,332
,45575,CIVL,405
,45575,CIVL,430
,45575,CIVL,432
,45575,CIVL,439
,45575,CIVL,445
,45575,CIVL,402
,45575,CIVL,403
,45575,CIVL,406
,45575,CIVL,426
,45575,CIVL,446
,45575,CIVL,493
,45595,BIOL,325
,45595,BIOL,361
,45595,BIOL,363
,45595,BIOL,300
,45595,BIOL,336
,45595,BIOL,364
,45595,CAPS,390
,45595,CAPS,391
,45595,BIOL,448
,45595,BIOC,302
,45595,BIOL,428
,45595,BIOL,437
,45595,BIOL,455
,45595,BIOL,454
,45595,BIOL,456
,45595,CPSC,301
,45595,ECON,311
,45595,CLST,301
,45597,SPAN,402
,45597,CPSC,310
,45597,BIOL,335
,45597,CPSC,313
,45597,SCIE,300
,45597,PSYC,302
,45597,BIOL,336
,45597,EOSC,326
,45597,BIOL,325
,45597,BIOL,434
,45597,CPSC,344
,45597,EOSC,340
,45597,BIOL,310
,45597,CPSC,444
,45597,EOSC,474
,45597,BIOL,342
,45597,EOSC,442
,45597,GEOB,401
,45614,STAT,302
,45614,PHIL,349
,45614,STAT,306
,45614,CPSC,304
,45614,CPSC,322
,45614,MATH,307
,45614,STAT,441
,45614,CPSC,313
,45614,CPSC,320
,45614,CPSC,404
,45614,STAT,305
,45614,STAT,335
,45614,STAT,443
,45614,CHIN,433
,45614,CPSC,310
,45614,CPSC,320
,45614,MATH,303
,45614,STAT,344
,45614,CPSC,310
,45614,CPSC,430
,45617,EECE,310
,45617,EECE,320
,45617,CPSC,304
,45617,EECE,315
,45617,EECE,358
,45617,EECE,418
,45617,CPSC,313
,45617,EECE,450
,45635,MUSC,403
,45635,CPSC,310
,45635,CPSC,312
,45635,CPSC,313
,45635,MUSC,309
,45635,MUSC,319
,45635,CPSC,319
,45635,CPSC,320
,45635,MUSC,320
,45635,MUSC,417
,45635,MUSC,328
,45635,MUSC,403
,45635,ENGL,348
,45635,ENGL,364
,45635,MUSC,403
,45635,CPSC,340
,45635,CPSC,410
,45635,MUSC,355
,45635,MUSC,402
,45635,CPSC,314
,45635,CPSC,424
,45635,CPSC,425
,45635,MUSC,409
,45636,EECE,331
,45636,EECE,352
,45636,EECE,359
,45636,EECE,374
,45636,EECE,380
,45636,BMEG,410
,45636,BMEG,456
,45636,EECE,314
,45636,EECE,353
,45636,CPSC,430
,45636,EECE,360
,45636,EECE,364
,45636,EECE,432
,45636,EECE,488
,45640,CPSC,310
,45640,CPSC,313
,45640,CPSC,317
,45640,CPSC,322
,45640,CPSC,415
,45640,CPSC,304
,45640,CPSC,320
,45640,CPSC,311
,45640,CPSC,312
,45640,CPSC,411
,45640,CPSC,417
,45640,MATH,342
,45640,STAT,302
,45640,CPSC,416
,45640,MATH,302
,45640,PHIL,371
,45640,STAT,305
,45640,CPSC,448
,45653,COMM,335
,45653,CPSC,304
,45653,CPSC,317
,45653,MATH,302
,45653,MATH,307
,45653,CPSC,310
,45653,MATH,303
,45653,STAT,305
,45653,STAT,306
,45653,CPSC,313
,45653,CPSC,404
,45653,STAT,300
,45653,STAT,344
,45653,CPSC,320
,45653,CPSC,416
,45653,STAT,443
,45674,CPSC,310
,45674,CPSC,313
,45674,CPSC,320
,45674,GERM,300
,45674,CPSC,304
,45674,CPSC,317
,45674,GERM,310
,45674,CPSC,322
,45674,CPSC,420
,45674,GERM,360
,45674,CPSC,312
,45674,CPSC,410
,45674,CPSC,421
,45674,GERM,400
,45674,CPSC,422
,45674,GERM,325
,45674,GERM,410
,45709,MATH,316
,45709,PHYS,301
,45709,PHYS,309
,45709,MATH,300
,45709,PHYS,308
,45709,ASTR,303
,45709,ASTR,449
,45709,ASTR,402
,45709,ASTR,404
,45709,MATH,400
,45709,PHYS,304
,45709,ASTR,405
,45709,MATH,318
,45709,PHYS,402
,45709,ENGL,301
,45709,ENGL,301
,45709,PHYS,403
,45709,PHYS,407
,45709,PHYS,410
,45709,ENGL,301
,45709,ENGL,301
,45709,ASTR,304
,45709,PHYS,403
,45709,ECON,301
,45709,PHYS,407
,45709,PHYS,410
,45709,ASTR,333
,45709,ASTR,403
,45709,CPSC,310
,45709,CPSC,322
,45709,CPSC,320
,45709,CPSC,302
,45709,CPSC,312
,45709,CPSC,313
,45709,CPSC,340
,45709,CPSC,303
,45709,CPSC,319
,45709,CPSC,420
,45709,CPSC,422
,45729,COMM,391
,45729,COMM,392
,45729,COMM,394
,45729,CPSC,304
,45729,COMM,393
,45729,COMM,399
,45729,COMM,486
,45729,CPSC,310
,45729,CPSC,313
,45729,COMM,335
,45729,COMM,486
,45729,CPSC,310
,45729,CPSC,344
,45729,CPSC,404
,45729,COMM,436
,45729,COMM,439
,45729,COMM,486
,45729,CPSC,320
,45729,CPSC,444
,45759,ASTR,403
,45759,MATH,300
,45759,MATH,316
,45759,PHYS,301
,45759,PHYS,304
,45759,PHYS,348
,45759,PHYS,319
,45759,PHYS,402
,45759,PHYS,408
,45759,MATH,318
,45759,MATH,400
,45759,PHYS,407
,45759,PHYS,474
,45759,PHYS,449
,45759,PHYS,403
,45759,PHYS,409
,45759,PHYS,410
,45759,CPSC,310
,45759,PHIL,349
,45760,MTRL,356
,45760,MTRL,365
,45760,MTRL,378
,45760,MTRL,381
,45760,MTRL,382
,45760,MTRL,390
,45760,MTRL,394
,45760,CPSC,430
,45760,MTRL,350
,45760,MTRL,358
,45760,MTRL,359
,45760,MTRL,361
,45760,MTRL,363
,45760,MTRL,398
,45760,MTRL,455
,45760,APSC,450
,45760,MTRL,442
,45760,MTRL,451
,45760,MTRL,460
,45760,MTRL,466
,45760,MTRL,472
,45760,MTRL,485
,45760,MTRL,486
,45760,MTRL,340
,45760,MTRL,392
,45760,MTRL,458
,45760,MTRL,467
,45760,MTRL,475
,45770,COMM,457
,45770,EECE,309
,45770,EECE,315
,45770,EECE,320
,45770,COMM,465
,45770,COMM,473
,45770,CPSC,304
,45770,EECE,353
,45770,EECE,381
,45770,EECE,450
,45771,EECE,353
,45771,EECE,381
,45771,CPSC,320
,45771,EECE,315
,45771,EECE,360
,45771,EECE,476
,45776,ECON,345
,45776,PHIL,338
,45776,PSYC,308
,45776,ECON,301
,45776,ECON,302
,45776,ECON,367
,45776,ECON,325
,45776,ECON,326
,45776,ECON,318
,45776,ECON,334
,45776,ECON,355
,45776,ECON,319
,45776,ECON,384
,45776,ECON,466
,45776,ECON,490
,45776,POLI,306
